signer_id,recording_id,label,frame_number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135
sreya,sreya_no_9,no,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13966953459028697,-0.15719890937692216,-0.08135048618936384,-0.20229163188914506,-0.3914552819974504,-0.1143766045049571,-0.2003913797531577,-0.6383286470361865,-0.15115357251999736,-0.23823600723806906,-0.8115984893563656,-0.17580091382964405,-0.3452710674915352,-0.7013801892866351,0.022956363653955585,-0.3786123714568494,-0.8960529330171147,-0.08133090947336782,-0.3654907394457219,-1.0,-0.1622151742260134,-0.3259129590277767,-0.9780424963350968,-0.20036445488900956,-0.1882609802139505,-0.7434734811058424,0.013453236162610904,-0.21002999597792218,-0.9460184353866651,-0.11212176786030241,-0.2083459702105567,-0.9778311158433606,-0.1796964766606989,-0.2138849745900597,-0.9361361885239944,-0.19571174468197197,-0.027950683678033925,-0.7255921953977872,-0.01690377003125525,-0.005549364530086128,-0.8619762254596022,-0.16407957313926702,0.00433421912620819,-0.6145016374886394,-0.15594538236979355,-0.018956401979858196,-0.41629825469895493,-0.1041907906090208,0.12964224561945262,-0.6469095253062552,-0.05511196360699271,0.14529375956329627,-0.7790489014146451,-0.17151578009430346,0.12164521196450345,-0.579762381591416,-0.1566875952545123,0.06613485674334682,-0.4134435319156971,-0.11066683510018618,0.8639180889260335,1.0502058351973669,0.9800004249111749,0.4295571008482466,0.4330779626700958
sreya,sreya_no_9,no,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13461315382951616,-0.15581791140275134,-0.08186149408304966,-0.19556174672564994,-0.4021302037837677,-0.11376283935878907,-0.19760730665045997,-0.6514802479276128,-0.14857821537375485,-0.23210402502944316,-0.8268237458785428,-0.17113504535091906,-0.3508842308022747,-0.7044558706968108,0.018722095833249196,-0.3865596784335671,-0.8923625632112784,-0.08413606796373324,-0.36725940768687926,-1.0,-0.16243534610071256,-0.31930558606010584,-0.9827487992907566,-0.19891160085733303,-0.19381471352299307,-0.7493813008611142,0.010196826851019726,-0.2179245071718287,-0.9516263020428521,-0.11509940876524907,-0.20847962981349266,-0.984469088778103,-0.18034989541729363,-0.2055588818051473,-0.9439587117151179,-0.19419304837429607,-0.03446763458858304,-0.7342771190466401,-0.018805623087461372,-0.007578500326106179,-0.8674878993045632,-0.16486936893717105,0.006269395461658371,-0.6177641117392542,-0.15458902209124126,-0.01628190817745926,-0.4178428051215552,-0.10135403751735055,0.12229700433615914,-0.657324752612276,-0.05584032919032706,0.14678622444596215,-0.7901139850576177,-0.1707418605020361,0.12537152870753976,-0.590770342690625,-0.15512029226394214,0.06893794354869713,-0.423848440690964,-0.1088667859121426,0.8756694518656881,1.0522913497469408,0.9854052178412438,0.43026776691592605,0.4430032932289841
sreya,sreya_no_9,no,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12786397362294608,-0.1646311958573039,-0.09133134608258457,-0.17915519025198134,-0.41216231870243536,-0.12435737710646942,-0.17459739049332532,-0.6686074798091225,-0.15740935831460573,-0.20376750753124198,-0.8530621755244399,-0.17617398929533198,-0.35029194939852665,-0.7033571036607363,0.018165330959604944,-0.38631713495734116,-0.8893367476287592,-0.08645647106545683,-0.36719363847523045,-1.0,-0.16214054543427886,-0.31631911416310377,-0.9717973107955414,-0.19500974798315165,-0.19151364228801482,-0.7448320554548301,0.016312310424352244,-0.21487257290791661,-0.9549667804544495,-0.11598178706816285,-0.19864771924668384,-0.9662464329615207,-0.18194996868776214,-0.19146962316319446,-0.9049488087365717,-0.19155962496128176,-0.03474366637607425,-0.7263781130291976,-0.006706155252024777,-0.007502778500397496,-0.8566790251187028,-0.1570450524796556,0.009665342121271696,-0.6079104022156514,-0.1444219375242076,-0.012191973691788018,-0.4145764201794259,-0.08690124936296918,0.11719413493152543,-0.6441947379604384,-0.03840836035471014,0.14290858518561178,-0.7768246920150631,-0.15508293308787416,0.12727120480675605,-0.5767124266982281,-0.13786562192164536,0.07237902518489688,-0.4169153912704449,-0.0886546192255567,0.8945800953185896,1.0404213555395858,0.9446100004463762,0.4237618193421089,0.4323387656397845
sreya,sreya_yes_0,yes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sreya,sreya_yes_0,yes,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sreya,sreya_yes_0,yes,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sreya,sreya_yes_0,yes,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sreya,sreya_yes_0,yes,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2459624604939928,-0.060437497630993285,-0.07351713061557122,-0.4623573105892645,-0.37809106491890626,-0.08939981180021296,-0.48541383764647983,-0.7237647923787475,-0.11561756209818136,-0.38299934600373386,-0.9157545113408487,-0.11460364602629833,-0.41755766387961174,-0.7285370999988569,0.04587745636954209,-0.49294983601961145,-1.0,-0.09362621378590687,-0.44366637406300147,-0.7112820071608681,-0.1397074273220051,-0.3991847006989397,-0.6108956860914186,-0.14241798463873123,-0.2620789259780914,-0.7606587252547848,0.02662913345708072,-0.3243941810576931,-0.9942090946995017,-0.1183497695040423,-0.2959143583767175,-0.6361882546602499,-0.11434278266398741,-0.264099876721403,-0.5867682175864228,-0.06005052135156671,-0.09736752965695579,-0.757972948500351,-0.0254393332623609,-0.15627412250487188,-0.9181178023559509,-0.17916492628866695,-0.14081044998192035,-0.563882259012604,-0.11392281981903747,-0.10750477260844636,-0.5153511635056847,-0.017806363077701712,0.08609346430907129,-0.7371581786534896,-0.08680563663871439,0.004353557480977252,-0.8557107952702894,-0.15880934890983825,-0.00369083725360074,-0.6108195770503264,-0.09894037528688546,0.023965623982831245,-0.5448195012421115,-0.02616404014854449,0.9992141010628931,0.7435219209315654,0.6462598170770042,0.5267458252576015,0.5459736230473815
sreya,sreya_yes_0,yes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2508292994641585,-0.09197866005355194,-0.05854330853736639,-0.45222951014590457,-0.4136261948223365,-0.07242849196432141,-0.4670311181683281,-0.7361748523778132,-0.1025693625025263,-0.361744423771953,-0.9092378703513617,-0.10837962951835729,-0.4107476976268871,-0.7353662725877393,0.06789099351272455,-0.4878711567201005,-1.0,-0.07250393024766054,-0.43113673549893705,-0.7241281556502918,-0.12411641417343988,-0.38662033269207285,-0.6266695444805278,-0.13000007862131988,-0.25453716933816234,-0.7704547111853147,0.03873957893005687,-0.3209531694365625,-0.9886463507455715,-0.1074614752327819,-0.28783478380813843,-0.6379392900370728,-0.11094733160253686,-0.2600566562282462,-0.5971093785005633,-0.06147747155331922,-0.09072845102645119,-0.7679812360288629,-0.023143049826976476,-0.15110982774409754,-0.9075712178394784,-0.16769643231011008,-0.13436159535926157,-0.5648060155290663,-0.10588222240619372,-0.1077894553112505,-0.532990260435321,-0.013912901764039037,0.08684867375050115,-0.7475895624385548,-0.09416656457045226,0.006780238790217034,-0.8546357452010159,-0.14834750560387053,0.0004038506086605602,-0.6201660561074132,-0.08170395516251952,0.02696339778054951,-0.5690498147822208,-0.007241564812059774,0.984539830126602,0.7477232242427078,0.6541777693032181,0.5439584113061432,0.5697342861233465
sreya,sreya_yes_0,yes,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25287687789880686,-0.10082875440413291,-0.05036097902502315,-0.45146286153494114,-0.4111132298539339,-0.06275972705581467,-0.47086392879459504,-0.7278039035065845,-0.09316926557895966,-0.3798666952208007,-0.8957800999199115,-0.10013239774255138,-0.42172304641318026,-0.7269590140609552,0.07182404754645655,-0.4995731548113227,-1.0,-0.06745465742577651,-0.4387648772416706,-0.7292804064856999,-0.11797894543039994,-0.39436417668750534,-0.6187131277631258,-0.12148939873705666,-0.2677991510034529,-0.7669040962469893,0.04097846869450876,-0.33762662340519783,-0.99937396038994,-0.10344371163364866,-0.2960166983011268,-0.6560308384647655,-0.10679563815760332,-0.2684216702408228,-0.6028385938458019,-0.05673898674344027,-0.10349866372519971,-0.7724850604183963,-0.021289244005675768,-0.16642561892552357,-0.9099325848629841,-0.16682859948044204,-0.1399013708917984,-0.5731633188900265,-0.10820572160510429,-0.11204671534559792,-0.531245067811179,-0.016980229908049968,0.07307824321668187,-0.7582630481146937,-0.09121787899216634,-0.01098209597122682,-0.8657563080678141,-0.14730322822780542,-0.009585094742030023,-0.6359142554558442,-0.08287821693327638,0.020167921777318826,-0.5790892795850654,-0.009113587561596888,0.9781345462809152,0.7436993426959145,0.6623321492284132,0.543198045560891,0.5795120329013099
sreya,sreya_yes_0,yes,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2550042367400595,-0.1074964635172539,-0.04627841177792106,-0.44726395169207095,-0.4131166187265377,-0.05836531129077661,-0.4796942977203728,-0.7232990786520216,-0.08889282264081112,-0.4240594041110897,-0.92577683100056,-0.09620871509419304,-0.4257420747736959,-0.7282409154995467,0.07775436697361768,-0.5083243363100501,-0.9957019599285635,-0.05897407686985201,-0.4445875755727958,-0.7328604140067888,-0.11208228352627073,-0.3976540573422016,-0.6135928816900971,-0.11689734080365269,-0.2768112027091672,-0.7694663467333986,0.0469080735638969,-0.34976877576836923,-1.0,-0.09506524256290437,-0.30008526274387654,-0.6633819832518981,-0.10324862917445382,-0.2689058475811866,-0.5951427513029186,-0.05743368492813454,-0.11557662633477843,-0.7766051584106696,-0.014350251753140015,-0.17847073188401333,-0.9168928754427753,-0.1577811674554314,-0.14640935913330583,-0.5879650771778883,-0.10304044927446376,-0.11823129814360686,-0.5297467840224599,-0.015023785405160086,0.05722341449278933,-0.763454252739656,-0.08240075908589731,-0.023847464452592358,-0.8805704186086891,-0.13803686256383707,-0.02068714087065375,-0.6545002274553074,-0.07479647335715602,0.00527942686541949,-0.5861008528914101,-0.0017502179852016968,1.0228124148115174,0.7404660438321515,0.6555942933371127,0.5429880377786988,0.5861272433278131
sreya,sreya_yes_0,yes,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2710362817864625,-0.1302739570224647,-0.03879341149365041,-0.44626692740340695,-0.43034946305597643,-0.04563935607119452,-0.4855561874222651,-0.728449924970924,-0.07172646592917127,-0.49383235312462165,-0.9434504569619278,-0.0756480376140418,-0.42451854814151696,-0.7398233789867222,0.09444344649410279,-0.49865094419230926,-0.9869497103400706,-0.04000198040116102,-0.4374451223762754,-0.7214282307446773,-0.0965660614692522,-0.3907282406507167,-0.5963148065937534,-0.1025688461669896,-0.27989947204479,-0.7728627353142966,0.06263075594042856,-0.35568962544164423,-1.0,-0.07646114917438977,-0.3053607816231963,-0.6655349811601806,-0.08909872388243678,-0.2646614886208959,-0.587227079442767,-0.046709345908331895,-0.12252083019947828,-0.7760009685905174,0.0005252670401227629,-0.18269877201800697,-0.917573093729477,-0.143816181625841,-0.15272882033746574,-0.5918633993858256,-0.09526245420335576,-0.12029806171829426,-0.5192657790366193,-0.010188594590278321,0.04618004776912324,-0.7598122988982283,-0.06717226980426712,-0.02799490756197695,-0.8857993623445761,-0.12409482567249477,-0.029153987547741605,-0.6608816375049988,-0.06332111813546637,-0.005303473350919611,-0.5803703391167482,0.008884552108992668,1.0675634797655484,0.720264031316973,0.6458042345673297,0.5331157288914019,0.580462567804549
sreya,sreya_yes_0,yes,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27016557896272647,-0.12771330294553418,-0.043582158866914134,-0.44558158131828485,-0.42922154725310596,-0.048531278152578725,-0.485786066331984,-0.7297924413701107,-0.07182608994275906,-0.4954314085998431,-0.9541140220601683,-0.07371408327356971,-0.4301776855464593,-0.7185970806223911,0.10018285326755819,-0.5091567048133652,-0.9708012333215222,-0.028402314431671294,-0.44598846116924823,-0.7232808959341664,-0.08283902812021328,-0.3965205607896405,-0.5978930610545821,-0.08701016124243488,-0.28616276779284705,-0.7626027804630738,0.07483531281369046,-0.3566442804464875,-1.0,-0.06343032163999114,-0.30309466473658053,-0.6715358187840516,-0.07979937362755224,-0.2627146283874729,-0.5756130132271179,-0.037426231943386706,-0.1284598364671791,-0.7713669900666713,0.019516549073055528,-0.18660343687241499,-0.9253124476171548,-0.12741018747238775,-0.15318057627221143,-0.5977784242711758,-0.08577715530157806,-0.12093373348078079,-0.5059468748779874,-0.0017859762940482212,0.039851620958246084,-0.7589903273562703,-0.040684204098684465,-0.03254334253852515,-0.8978427735232184,-0.10322367012318943,-0.031594249783716645,-0.6745003759088378,-0.047775607448133486,-0.009448067188604076,-0.5820902116626561,0.023539303887433475,1.0775990041717367,0.7226862637034024,0.6338375500099772,0.5202022662423966,0.5826425828195028
sreya,sreya_yes_0,yes,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872415421555545,-0.11502882372842763,-0.05430513256047033,-0.43832844500443163,-0.4192628633479951,-0.0637183175168915,-0.48072115073953525,-0.7250568115299016,-0.08934070121571515,-0.4729649794227166,-0.9572938766042874,-0.09252183002920146,-0.41786735619528836,-0.7130900886023961,0.08816099701274976,-0.5009434032762182,-0.9697171724305577,-0.043475088964791714,-0.44409157891143114,-0.7188574717436909,-0.09631624972958942,-0.3905383325623659,-0.5944856074771285,-0.09906425885342808,-0.2744354782344695,-0.7567162444857027,0.06791799282754703,-0.3494464786229082,-1.0,-0.07205780613473134,-0.30179556523534384,-0.6646942404852684,-0.08302122898233666,-0.25592933025180814,-0.5726539208197682,-0.03628381396885413,-0.11780606465371159,-0.7633279065238787,0.016464454321645214,-0.18179748178653635,-0.9271621166403092,-0.13395378755326934,-0.15217533688735382,-0.5903483185267054,-0.0869949040967253,-0.11229348904481462,-0.4973450344546965,0.0018314101364952317,0.048689484859465365,-0.7500256052997623,-0.04080129491580039,-0.029742588712656375,-0.89880404568132,-0.10823784285837243,-0.03148096511539821,-0.6720981649315383,-0.05238964825545678,-0.002511737044487578,-0.578975169672658,0.02060905351188768,1.0717591739641643,0.7181553133412177,0.6282904187312733,0.5098678897927278,0.5793472956760217
sreya,sreya_yes_0,yes,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25219589103747175,-0.11691020774436878,-0.05812177319392221,-0.4272931134438434,-0.42051191343282845,-0.06985562996172505,-0.4668065490114429,-0.7284149939381241,-0.09765217378185351,-0.4515012777219178,-0.9654696726266492,-0.1027912272113046,-0.40724819975909854,-0.7120220672388137,0.09136910499785103,-0.491596350315085,-0.9639328220891522,-0.0376479600277697,-0.4435192128900789,-0.7294802114466225,-0.09001763233751997,-0.39028077536644806,-0.6095113097950036,-0.09338135057168045,-0.267642491964973,-0.7577435164300075,0.07277710005918153,-0.34238634656620703,-1.0,-0.06227415998196141,-0.29835910462283416,-0.6710695462750388,-0.07118189296423387,-0.25288913476684327,-0.5845927091099482,-0.02408647746456876,-0.11279270715755937,-0.764836078746543,0.022244790446595216,-0.1772025969102427,-0.933806151394348,-0.12672826988425892,-0.15058804056947395,-0.5977614259548529,-0.07895833318973769,-0.11016193608199566,-0.5020918971930332,0.010198821242541883,0.05253645175479687,-0.7510052981130162,-0.03479894302639706,-0.0245106388434748,-0.9045599497740693,-0.1049937294161198,-0.03232602212289647,-0.6779874135029833,-0.050892065580174076,-0.007127093372412192,-0.5802429616747533,0.02152970983114981,1.0707712776022429,0.7297555734787148,0.6374023128482373,0.5141361116892786,0.5806859895317278
sreya,sreya_yes_0,yes,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2489605238702528,-0.11119033897968272,-0.057691721948254344,-0.42803885308698403,-0.4220023226753667,-0.06846641476654679,-0.46702782885377664,-0.7368282856738739,-0.09671409457516862,-0.4243549520210315,-0.9720631657819772,-0.10156310496876099,-0.39852001042690705,-0.7157870035383685,0.09232112903932103,-0.4897685974758001,-0.975755395515261,-0.041383369405409924,-0.4475992397241779,-0.7378414607488903,-0.09281060709914642,-0.39122643571613097,-0.6152525368828458,-0.09382007445603069,-0.2609909185380354,-0.7590250608138832,0.07323169566339947,-0.3411290633668389,-1.0,-0.0659599333830178,-0.29943458577007737,-0.6625143632982224,-0.07084239086444048,-0.247686968353402,-0.5796854744534933,-0.019153724796220222,-0.10689274663667957,-0.7650567693654666,0.02106940056688045,-0.17601250293695112,-0.939398424742162,-0.13165872610615886,-0.15234622942234702,-0.5940478959740684,-0.07910378502928848,-0.10647485210040224,-0.4973956111137737,0.015286649078021578,0.05949853824582486,-0.7508274604052233,-0.03791473973273532,-0.02115276938416957,-0.9121480480526115,-0.10940846302255307,-0.03359550614334192,-0.6839295587618165,-0.0540692448038709,-0.0049223885098289965,-0.5845605210648069,0.020323160649682016,1.0655041003514474,0.735116327199213,0.6306749945558647,0.5088938688224506,0.5849344096178589
