signer_id,recording_id,label,frame_number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135
rachel,rachel_no_006,no,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2185039889079237,-0.1115866728155394,-0.03066229264948,-0.4150749729078478,-0.3584451808963302,-0.0430332706531985,-0.5403343502275169,-0.5608559869626221,-0.0771252300730491,-0.6799002520666193,-0.7013805283922591,-0.113377739665848,-0.402831866246651,-0.6238577266155141,0.0420617509369077,-0.5870838117366232,-0.7769883108643861,-0.0513656987804645,-0.734585043745935,-0.8483526479951656,-0.1285695142880682,-0.8678148546500197,-0.9081230656399194,-0.1766590542841903,-0.2925631533773628,-0.7022855335816888,-0.0090489260791393,-0.4916763477262855,-0.8722651540158531,-0.1198588016752005,-0.6624568683747014,-0.9290251149109512,-0.1928188281519131,-0.8187790008061733,-1.0,-0.2264259593276469,-0.1489556884932062,-0.7462833695239992,-0.0749273919386585,-0.3208382755575831,-0.8228425599820174,-0.2334382994583371,-0.2516254914666312,-0.5605456305966782,-0.2307327565388388,-0.1755571461737805,-0.3851930785709325,-0.1802471354547339,0.0184198009772007,-0.7476090130501839,-0.1438537743540476,-0.1597826059117464,-0.8244637953479991,-0.2499858492927559,-0.1547111418387349,-0.6145458303697565,-0.2143051496470594,-0.1013470219574115,-0.4543889889177165,-0.1593419600212783,0.9833887889435152,1.2684630644047403,1.3121233810959243,0.460090262004394,0.492067507901836
rachel,rachel_no_006,no,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2507834170752796,-0.1193182131098049,-0.0264569491550956,-0.4697740444414479,-0.3917913144133889,-0.0341348808338837,-0.6046114005980288,-0.6080928648590733,-0.065199076391341,-0.7499021615251887,-0.7667647582559401,-0.0979324818595146,-0.4457707827695473,-0.6545583383497282,0.0530401024647339,-0.6594321546710716,-0.7993783063771994,-0.0576469057456872,-0.816224047353655,-0.8584889333628615,-0.1520911051883125,-0.9588170531501986,-0.8987970498758432,-0.2100420229006896,-0.3294108379829903,-0.7438586226111766,-0.0011663819719757,-0.5403170450560988,-0.9100862330376456,-0.1258831609211131,-0.7169977264758339,-0.9485190217187228,-0.2084229734617609,-0.8838498342545309,-1.0,-0.247601191187706,-0.1717332672009217,-0.8001331437700715,-0.0717177890322723,-0.3675355502043635,-0.8820844860471905,-0.2347025964068817,-0.2716156273870293,-0.5971695016320876,-0.2284407045470595,-0.1739397021271127,-0.4148082641259982,-0.1762045342345155,0.0118971585370473,-0.8115212919051158,-0.1462789469658502,-0.1749957735447768,-0.8938472992158403,-0.256560212345683,-0.1593224253794923,-0.6722460325976937,-0.218907753299742,-0.094957309047251,-0.5145933282254278,-0.1623748363480435,1.0769736381948285,1.3308959124068882,1.3573860465576226,0.4830827608682545,0.5478948543969654
rachel,rachel_no_006,no,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24850670772094,-0.1018175977985499,-0.0365919376235497,-0.4683838579302072,-0.3471764041322719,-0.0560996242726345,-0.5959908054743142,-0.5672856584892492,-0.098464039211889,-0.7196445124888039,-0.7419723979257538,-0.1431178536523598,-0.4662195089850094,-0.6334029705062325,0.0389163437812975,-0.684847387521085,-0.7657295469113607,-0.081963929873939,-0.8492802814987561,-0.8072822365093244,-0.1868988431132308,-1.0,-0.8287793491692984,-0.2500035366681699,-0.3496651653115104,-0.7411707937926281,-0.0136424065806426,-0.5795862890299576,-0.911946267089446,-0.1458859735162774,-0.7726286426122584,-0.9388180580939786,-0.2363215529656161,-0.954377928869772,-0.9621755610873216,-0.2795953704083228,-0.1892370905629477,-0.815713575300277,-0.082651388344193,-0.3958453535417492,-0.9014138966533606,-0.2539877244174818,-0.2927149889123582,-0.6127371641959877,-0.2533220701754717,-0.1863801641838933,-0.4093306934524932,-0.2022755205770385,-0.0011052070297854,-0.8462385610894559,-0.1559929086103534,-0.2012584846960662,-0.9356377866263902,-0.2715974260862839,-0.1901776014695305,-0.7070753169955728,-0.2335922616356042,-0.1295094901249912,-0.524243767336668,-0.1751078190163738,1.0435008307006757,1.322640154371581,1.3837603161751768,0.493157752071511,0.5676856382756647
rachel,rachel_no_006,no,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2439297235516257,-0.0836617618542759,-0.0315011803156853,-0.4930458895739069,-0.3641698184412359,-0.0389532287023352,-0.6432640284697612,-0.5800168798169266,-0.0666312172115042,-0.8019316093998851,-0.7145227944083627,-0.0983073779507481,-0.4625652644882397,-0.6597900239994158,0.050339571117678,-0.6861170700926124,-0.788693436694031,-0.0545018842484811,-0.8472831661240926,-0.8204472431970776,-0.1416075530446718,-1.0,-0.8273040392480927,-0.1943924620134595,-0.3398367277043053,-0.7602116236894488,-0.001942852507907,-0.5617543353464158,-0.9154598904682638,-0.1246259247755113,-0.7391841637673219,-0.8839311122151666,-0.1978842897644974,-0.9094040942549982,-0.8801516809124599,-0.226436547763793,-0.1790645660192592,-0.8208424366943907,-0.0710899941406942,-0.3853922668709129,-0.8820281754795836,-0.2355268301409691,-0.2825548962801445,-0.5746822172999416,-0.2245829427608627,-0.1776311126828512,-0.3953926230307329,-0.1671491138377353,0.005141652675102,-0.8344964889477132,-0.143756136625848,-0.1942625171289489,-0.8971162207054051,-0.2582532443562789,-0.169432601430899,-0.6516390007234721,-0.2177729151710682,-0.0956864728701552,-0.4949137499635745,-0.1576947007657346,1.0785645416215834,1.3123339524084043,1.2856734804078238,0.4645718080090647,0.5281696125705578
rachel,rachel_no_006,no,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2517695088533963,-0.0727852244913485,-0.0312888397898965,-0.5026458509808741,-0.3512784134549971,-0.0376116941872613,-0.6553824816429001,-0.5792840913912187,-0.066922544919424,-0.8148028669115743,-0.7365615348715405,-0.1013003429232951,-0.4675634543387713,-0.639655688250432,0.0534445698759083,-0.6799573679305597,-0.760783104591945,-0.0488880326846491,-0.8402553754592018,-0.7949926337519001,-0.135700840419356,-1.0,-0.8157876545485667,-0.1920344422147601,-0.3464071435781971,-0.7517987690245975,-0.0027782508111103,-0.5819235417096426,-0.8973781789347249,-0.1232100505154317,-0.7865594866595564,-0.8723113560187441,-0.2004756358541841,-0.9817176964052416,-0.8825761898282867,-0.2366656899928158,-0.1846305830235412,-0.8146744879104287,-0.0757997265395011,-0.3948107817878842,-0.8888139097001857,-0.244948970145788,-0.2995747765620176,-0.5719988573903146,-0.2356515507465871,-0.2001150656232489,-0.3818104877231636,-0.1808170983945814,-0.001066898992426,-0.831561812843167,-0.1524883264476242,-0.2007474510733362,-0.9072145341122392,-0.2723202144199382,-0.1912772137879778,-0.6572522065826607,-0.2334593009978588,-0.1307106710381362,-0.4808568987437145,-0.1754902842273917,1.1030359767732043,1.30475542700944,1.3411640522720574,0.4674613471685473,0.5283043407458182
rachel,rachel_no_006,no,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2364720833898825,-0.0670843561359304,-0.0364004718145867,-0.4907224920191893,-0.3510769299989968,-0.0427250579575539,-0.6373763416908107,-0.581726230165989,-0.0697495202117124,-0.7996899506694439,-0.7460717373088883,-0.1003615670683647,-0.4633450660592793,-0.6531080168054334,0.056083124235797,-0.6795420548890948,-0.7783372253922546,-0.0432991512467395,-0.8426638869055697,-0.8136762844532038,-0.12977117931677,-1.0,-0.8294199455357617,-0.1855735702592138,-0.3399934132496209,-0.7642452306911589,0.0048719835217782,-0.5593471372345384,-0.9147515548566404,-0.116516704125142,-0.7497768765968997,-0.8909315641798795,-0.1960148581016805,-0.9348588458656156,-0.8865092952103335,-0.231561435757476,-0.1792307885217945,-0.8323504224961498,-0.0636268400036065,-0.3928635178115171,-0.9073705958021822,-0.232099559617887,-0.2921701387864447,-0.5979338404073902,-0.2274189008395854,-0.1910266405655311,-0.4024725761053644,-0.1746573845371938,0.0061958234249331,-0.8566920793773493,-0.1361855968319203,-0.1955964291404327,-0.9298393068938862,-0.2598076138933002,-0.1773925098395576,-0.6864385964394668,-0.2277141013998649,-0.1111309443024978,-0.513617534770371,-0.172851756092611,1.0982711407285628,1.312392851257312,1.3089998054688845,0.4785191259458854,0.5532004956518546
rachel,rachel_no_006,no,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2399321022775878,-0.0719613202852636,-0.0307400785788196,-0.481529249495736,-0.3374841149106704,-0.039663235153108,-0.624768435349188,-0.5561421192665794,-0.0693771911528211,-0.7836235149193341,-0.6920207435332079,-0.1021482646736195,-0.4702643504559216,-0.6168616560244303,0.0517140064145532,-0.6813925221499392,-0.7502505393922914,-0.0561611130762647,-0.84409096518367,-0.7981032903020779,-0.1479117577624453,-1.0,-0.820648013358218,-0.2053006358519609,-0.3499925193105535,-0.7226134871552375,-9.3963375072452e-05,-0.5623356204949778,-0.8808924990344268,-0.1292491325792048,-0.741730015911481,-0.8635891729124053,-0.209224721597043,-0.9192990138958812,-0.863938999800879,-0.2420803282736767,-0.1894738508951163,-0.7934011946533638,-0.0681623754198574,-0.3917695306968544,-0.8619441492817992,-0.2342223053889554,-0.2798276565639137,-0.5641106006283779,-0.226517400022407,-0.1729107672056767,-0.3822220960272989,-0.1713230963945093,-0.0055429906667933,-0.8236950747213488,-0.140314694451787,-0.192510355567544,-0.8840047206608634,-0.2551342223638592,-0.1633307524044683,-0.6541273202423088,-0.2197885335161293,-0.0925035483221596,-0.5065757262366162,-0.1636113428298971,1.0504250523433918,1.309813541276013,1.2845638005424151,0.4531483945302684,0.5403189283811436
rachel,rachel_no_006,no,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2437027596187548,-0.0674955300500142,-0.0342435644704441,-0.5046607364663104,-0.3563737074501835,-0.040566511471637,-0.6608691210461122,-0.6038119558130125,-0.0681084357762908,-0.8297220178081359,-0.7489915095251246,-0.1007104872455659,-0.4671953034124478,-0.6248371596410165,0.0439779187400596,-0.6760502738576969,-0.7655903145270468,-0.0632274836335833,-0.8400797605658258,-0.8104161794559365,-0.1498183150566694,-1.0,-0.8298790688171219,-0.2036150756127748,-0.3468620198246404,-0.7427489225138149,-0.0111243983126685,-0.5800423618413316,-0.9314102589759704,-0.1334297373155623,-0.7774112618915154,-0.9514744783533584,-0.2073560678130195,-0.9664980083683028,-0.9908961875676972,-0.2388882748009126,-0.1801051060065721,-0.8157648717680418,-0.083485705797102,-0.3831396593251038,-0.9166853927123376,-0.258584215280105,-0.2841153768376064,-0.6133781538615775,-0.2521489120048862,-0.1845025342581808,-0.4277169872203553,-0.1949668349938566,0.0136508584533944,-0.842323074128648,-0.1588592070225383,-0.1747003785043674,-0.9245263168126726,-0.2821971632590548,-0.1532602474353894,-0.6825680813265016,-0.2456529754138499,-0.0858478171911007,-0.5170940684082937,-0.1871739291442211,1.1223054443499634,1.3153548448527377,1.4046569910670184,0.5049703684891526,0.5565880011739417
rachel,rachel_no_006,no,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.220066835534542,-0.081521142139582,-0.0687184718439159,-0.4549037758334999,-0.339286302440192,-0.1003730451409833,-0.6235625350598576,-0.541564070149203,-0.1427738204628442,-0.8005844444854476,-0.6424485140655881,-0.1877577086637805,-0.409377047224087,-0.632301611429949,-0.017107700681816,-0.5885874332709491,-0.8116721972074203,-0.1170044694476452,-0.7327463251923475,-0.9061233027493826,-0.1895929138392837,-0.8653873910568544,-0.9987439237483772,-0.2359593761550131,-0.2866255987443376,-0.7134071654632144,-0.0507419313182987,-0.496692108361236,-0.8759121167385266,-0.1654491632928544,-0.6628528554265546,-0.9225259272658736,-0.2294607464748831,-0.8101569388297418,-1.0,-0.257357680107187,-0.1312716944320333,-0.7473400205655758,-0.1002097522105163,-0.3042615370103626,-0.7975049538619603,-0.2677364757328549,-0.2333065069198868,-0.5206484347072285,-0.2657881047088993,-0.1439228171838266,-0.3423325115265344,-0.2139057880518003,0.0438081597017146,-0.7413434808107796,-0.1540455592990009,-0.1245879685346346,-0.8026537628571493,-0.2711817830447396,-0.1160756549694422,-0.5912408167530636,-0.2433881859986226,-0.0572501069578933,-0.4375630603218376,-0.1926499221808785,1.0435173707896903,1.3424088754995462,1.3124737106106663,0.4285568946082372,0.4815111618864103
rachel,rachel_no_006,no,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1948798828172366,-0.0723721587464289,-0.0655959354875981,-0.3990824887109734,-0.2938086176540489,-0.1070973406541163,-0.5500311226296277,-0.4594088155454706,-0.15818900730731,-0.7170676500878709,-0.5424048658008378,-0.2123609755994133,-0.3828890207446473,-0.5686914429744503,-0.0351934334908995,-0.5408791294070856,-0.7550223840419323,-0.1374111557873131,-0.6658326879766411,-0.8657917839491303,-0.2062385480666375,-0.7806740595711382,-0.9787106662506204,-0.2499093773513344,-0.2618497997642764,-0.652609369770792,-0.0669845504254903,-0.4520705036692368,-0.8334798656795808,-0.1842571399980351,-0.5792388617363032,-0.8893819288269922,-0.2430213533392151,-0.6939408686204672,-1.0,-0.2666454703861707,-0.1156335839850223,-0.6882838254481255,-0.1120980702170576,-0.2687763228734351,-0.746773997972583,-0.2710422895725847,-0.1996187679965595,-0.4847880670179347,-0.2614154539437217,-0.12379515004341,-0.3452256269391015,-0.2089693769309768,0.0484678774043241,-0.6928151186459311,-0.1612185628923265,-0.1048109926744605,-0.7440809608727917,-0.2633663173743894,-0.0874586311539947,-0.5401384916599437,-0.2291274435123863,-0.0363318302854713,-0.4160392290641708,-0.1786047045916383,0.923843188644318,1.276628862437375,1.2460552700499248,0.422106826721254,0.4542117155187306
rachel,rachel_no_006,no,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1855024203516652,-0.0528938827640555,-0.0642159509077851,-0.3647146438069329,-0.2605134186117735,-0.0993235126063719,-0.4975852300894769,-0.431641057918784,-0.1414172416518404,-0.6443060593619614,-0.4796003757402251,-0.1849343824126776,-0.3405269910890224,-0.5248002502976323,-0.0547876878396855,-0.4837953581834032,-0.7345761061238459,-0.1455268269201208,-0.5863210287467712,-0.8581325064502316,-0.2033933186918065,-0.6770810948171204,-0.9758458378103656,-0.2378664010469251,-0.2278664697384433,-0.5945455974276924,-0.0829743878034776,-0.396538136971854,-0.7900209976798996,-0.1906458394783345,-0.5180479428663338,-0.8839093434901684,-0.2466331160153551,-0.6229120748777706,-1.0,-0.267531077132558,-0.0903897607116443,-0.6224404166045452,-0.1208640732348774,-0.2074346035007884,-0.6652615823246393,-0.2672558819363924,-0.1640850806306501,-0.4334815680911647,-0.262846901627501,-0.1118372125304517,-0.2885593858307156,-0.2141868899792602,0.0630564954365483,-0.6144541007168882,-0.1623522920602265,-0.0626466771300086,-0.6717762245158011,-0.2580290394248672,-0.058998265983832,-0.4914076965053074,-0.2267716536984422,-0.0254222487273966,-0.3633305155264586,-0.1768716662573903,0.8242254208279813,1.2113192530780568,1.2081358906431992,0.3763643249519925,0.4048937398475623
rachel,rachel_no_006,no,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1729892031085144,-0.0401776630450214,-0.0592354828836018,-0.3252266685090905,-0.231001607279249,-0.0901081491194973,-0.4373874901254327,-0.3859406836360705,-0.1270379267973026,-0.5648323165326002,-0.4277695928622826,-0.1631766104744613,-0.322805477599306,-0.4740794652574218,-0.0409347871461567,-0.4436287008281878,-0.6772852041982662,-0.1145116938487192,-0.522753999649573,-0.7986657344630218,-0.156975637365867,-0.593579624048708,-0.9130407360169126,-0.1784940648100261,-0.2188333662431054,-0.5386504009954323,-0.0629031600372978,-0.3514170895539673,-0.750572322528329,-0.1536450114010644,-0.4437492173297233,-0.8720940442210505,-0.1996619017691265,-0.5240389855834261,-1.0,-0.2118193964234149,-0.0917906540696171,-0.5619427992829726,-0.0931625914349477,-0.179339938579766,-0.6087933602604622,-0.2196603622722312,-0.1477407997558788,-0.3879491611410309,-0.2150988748447455,-0.1116362280716561,-0.2446636771769879,-0.1679769881713451,0.0481854022719127,-0.5519459489379042,-0.1263297451400712,-0.0486797685507413,-0.5994002701087541,-0.202787986630278,-0.0497763247753531,-0.4265080297881199,-0.1698293405396121,-0.0327933121062031,-0.3040968936969869,-0.120685220338207,0.7270825101617289,1.1035580124689943,1.1486880843433895,0.3170792186551311,0.3288088266502786
rachel,rachel_no_006,no,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1634643034358012,-0.0472721327582511,-0.0484497063863565,-0.3071481485701868,-0.2322941559686791,-0.0737502453780998,-0.4069466878228583,-0.3808743363528579,-0.106699476306983,-0.5193531440971745,-0.4191150120217729,-0.1391673275018267,-0.3096979575630226,-0.4699561705115601,-0.0341198845043228,-0.4253311007169068,-0.6801496663049298,-0.1009195832485705,-0.4937798590560844,-0.8111090846481865,-0.139778577239116,-0.5520270658531864,-0.9346901196607738,-0.159021823130608,-0.2080931512669127,-0.5286844066602883,-0.056990734734975,-0.3229408284539281,-0.7406118993158158,-0.1379705125815563,-0.3964374091176572,-0.8721688567801831,-0.1798692263490442,-0.4571855541779264,-1.0,-0.1913399239287426,-0.0866608440218758,-0.5471994664925033,-0.0868528718995135,-0.166107466490797,-0.5850985345423131,-0.2009516752308398,-0.1384774671507347,-0.3823023122619037,-0.1989892747371601,-0.1028827575961231,-0.2415666761584754,-0.1575569656640411,0.043930764191356,-0.532407356909459,-0.1189201369746559,-0.0420719702539346,-0.5819266901274606,-0.1864028681488983,-0.0466070764694688,-0.4231543423562797,-0.154824485561649,-0.0309257877251717,-0.303580950920808,-0.1091723763600644,0.6817276777640996,1.0971177883243586,1.116077773919916,0.3062082922947976,0.3240932055266016
rachel,rachel_no_006,no,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1589802516743088,-0.0488023583016937,-0.0521726015342295,-0.2926735940464095,-0.2260791885391769,-0.0803145874257791,-0.380177566372702,-0.3703611855559501,-0.1159388115913859,-0.4902412807701348,-0.4147648831481167,-0.1503586764085378,-0.310991249952049,-0.4826669269818829,-0.0348921428322409,-0.4076411027207898,-0.7007503353254634,-0.1023007472598438,-0.4648409151444861,-0.832699316835154,-0.1426540194781179,-0.5122979367871229,-0.9611786064492212,-0.1639245207316477,-0.2088644196332675,-0.5397882112496522,-0.055856875831392,-0.3105931892843513,-0.7463130458692956,-0.1430255829152881,-0.3727872478946595,-0.8707389818643921,-0.1921827481668922,-0.42421042317944,-1.0,-0.2088146683326637,-0.0886619013003455,-0.5550351994630216,-0.0833719839199185,-0.1541825667614283,-0.581998179038053,-0.1999820875307142,-0.130005530092453,-0.3761688967197573,-0.2014311548251886,-0.1030301449958565,-0.2436970766749757,-0.1631274509158414,0.0364486267780168,-0.5377559941101474,-0.1133417066185723,-0.0405971295429727,-0.5685255417343726,-0.1831943907488811,-0.0448487306230721,-0.4110741802615024,-0.1557791365702829,-0.0341640837387158,-0.3027168875100426,-0.1133189807268216,0.659525703240852,1.1014466569149457,1.1061455821206176,0.3108279929480234,0.3250321368640946
